i,j,vx,vy
95,169,-0.0433422,-0.0478243
117,51,0.0745552,-0.0524867
190,45,-0.013613,0.06375
81,198,0.039444,0.0296303
215,49,-0.0579797,-0.0705082
41,192,-0.00739853,-0.046609
116,51,0.0153118,-0.0268176
150,39,0.0230193,-0.0113811
212,163,0.0678153,-0.0895371
105,57,0.0179357,-0.0397812
34,158,-0.0127863,-0.0294774
0,192,-0.0178345,0.0493024
130,102,-0.0216144,0.0585261
23,188,0.0164079,-0.122522
172,205,0.047066,-0.0626669
170,191,0.134869,-0.0171914
170,39,-0.0263549,-0.0683408
2,9,0.0531215,-0.00774471
119,46,0.0637166,-0.0473712
138,25,0.00218258,-0.0714688
211,6,-0.0831256,-0.0533354
134,17,-0.00270395,0.0321758
213,26,-0.110436,0.00512607
204,1,-0.021202,-0.00566995
81,35,-0.0322962,-0.0622245
117,37,-0.0386291,0.0199721
166,124,0.089579,0.104126
19,218,0.0834761,-0.0129506
163,200,0.0287487,-0.0580988
144,69,0.00830947,-0.0176643
113,181,0.0302217,0.0131298
1,6,0.0669187,0.0378909
34,65,-0.0225839,-0.0176073
68,106,-0.079672,0.03585
73,65,-0.0961867,-0.0768612
15,155,-0.0159606,0.0143996
173,187,-0.0446997,-0.0601482
218,140,-0.0308131,-0.0294012
211,136,-0.00150153,-0.0118848
130,53,-0.0296114,-0.000666506
72,1,0.052237,0.0177642
82,37,0.0349853,0.0993563
116,181,0.0891117,-0.0876039
91,68,0.0508661,0.00621749
27,96,0.094258,-0.0370096
15,114,0.0699532,0.0453664
208,104,-0.0124578,0.0147919
191,31,-0.130055,0.0583481
8,210,0.121468,0.0410404
35,160,-0.124217,-0.143323
127,210,0.0467511,-0.0141411
110,20,0.121447,-0.0451964
182,36,0.00329211,0.0526083
9,168,0.0353837,0.00716221
110,175,0.0672153,0.0468042
73,106,0.0897735,0.00134795
94,37,0.030387,-0.0157244
23,19,-0.14632,-0.00418369
176,148,0.105234,0.0474947
146,80,0.00597475,0.0584317
182,202,-0.0527167,0.0706354
23,89,-0.081414,-0.0368441
125,190,-0.100918,0.121919
91,48,0.0878314,-0.110803
138,177,0.0642711,0.000147351
120,94,0.0371225,0.0694819
119,45,0.0856145,0.0707972
46,78,-0.0335537,0.00188333
20,24,-0.0497025,0.00247981
182,173,0.0077494,0.0585186
170,88,0.0516148,-0.00617106
185,62,-0.00825438,0.0485598
148,136,0.0368735,-0.00976135
17,152,-0.0479876,-0.0456901
204,191,0.111635,-0.0216083
63,89,-0.104659,-0.0408333
62,149,-0.0295168,0.0254948
49,85,0.0275967,0.0342219
152,198,-0.0210689,0.052514
58,31,0.0514969,-0.00915839
175,29,0.014403,0.00969735
58,59,0.00137564,-0.0104648
148,125,0.0605479,0.0184309
128,37,0.0311813,0.0295761
30,3,-0.0104739,0.000204493
221,42,-0.0770654,-0.0256
218,106,0.0126492,-0.0421575
128,91,-0.021202,0.00649257
33,205,-0.00562747,-0.0267233
91,60,0.0127119,0.0262361
118,120,0.0595136,-0.153776
180,27,0.0557847,0.0707795
134,7,-0.0903465,0.0215589
23,128,-0.0417782,0.0471726
147,108,-0.0649932,0.0118735
161,43,-0.0257225,-0.0112522
168,4,0.000443161,-0.00773715
70,109,-0.0317573,-0.102921
14,143,0.0118506,-0.0325752
39,90,0.160257,-0.0190227
94,0,-0.0366077,0.06421
204,129,0.116149,-0.0147192
72,161,-0.0201431,-0.0390355
117,16,0.0055742,-0.025012
122,92,0.00518039,0.0089057
160,49,-0.0275978,-0.0013539
221,202,0.135376,0.000843277
94,145,-0.0412772,-0.113948
100,158,0.00929066,-0.0221406
175,49,0.0301621,0.00351398
84,0,-0.0275463,-0.0649453
9,23,-0.0415994,-0.0533007
170,7,0.0213897,-0.0214895
211,94,-0.000763429,0.00560567
191,96,0.0574739,-0.0385367
185,150,0.0370085,-0.0668236
116,94,-0.108665,-0.0257611
22,15,-0.0975772,-0.0900512
13,17,-0.0288048,-0.00497275
202,87,-0.107239,0.0203558
179,222,-0.0122325,-0.0650448
27,8,-0.0914253,-0.0141809
103,104,0.00183592,-0.00193407
189,213,0.099813,-0.0151109
24,117,-0.00697646,0.00695505
196,44,-0.0511958,0.019483
184,129,0.0973961,0.0856208
170,209,-0.0558945,-0.116036
191,107,0.00257848,-0.0327058
195,211,-0.0123955,0.0751751
208,54,0.0543583,-0.00727275
145,220,-0.00336081,-0.13053
160,161,-0.0824826,0.0155407
149,197,-0.0127556,0.00714823
31,144,-0.0282536,0.07036
177,10,0.0167241,-0.0468054
113,1,0.0374362,-0.0617668
188,91,-0.0947066,0.0254662
196,41,0.00629485,-0.0327672
95,44,0.00133494,0.0247355
13,155,0.0134093,-0.0271065
116,34,-0.0240089,-0.00891715
183,94,-0.0593549,-0.0306596
49,47,0.0439775,-0.106018
172,37,0.00868917,0.011266
215,118,0.00935066,-0.0470211
101,208,0.00350534,0.000927
100,49,0.0402275,0.0560539
70,84,-0.0537913,-0.131559
64,77,-0.0125227,-0.0167426
147,55,-0.0980245,0.0810328
214,179,0.022866,-0.0355094
95,42,0.0575505,-0.0948617
190,105,-0.0226834,-0.0954661
20,143,-0.0552859,0.00676607
188,181,0.070972,0.0251744
173,199,-0.0115217,-0.127821
206,9,-0.0485008,0.0737477
7,68,0.0495155,0.0208699
146,178,-0.0462754,0.017158
202,75,-0.0935324,0.0927079
201,127,-0.0190362,0.000950655
87,102,0.0314808,0.0556982
64,206,-0.0537867,-0.0102964
132,117,-0.0367162,0.043739
71,15,-0.0193811,-0.0448633
6,134,0.0526166,0.0260138
169,23,-0.0229539,-0.0209416
152,87,-0.0161059,0.0476953
138,158,0.0296974,0.0835135
198,210,-0.035872,0.0447986
42,148,0.00266203,0.0167074
141,127,0.0789132,0.0876523
56,202,-0.0502675,-0.0482867
38,147,-0.0710543,0.0633276
134,110,0.0113148,-0.00340799
103,53,-0.0655437,-0.0148382
71,89,0.0492537,-0.0622033
192,20,-0.039845,0.0511847
121,78,-0.0270744,-0.0102246
32,100,0.0493801,0.0130229
171,144,-0.0511974,0.0609607
56,79,0.0222226,0.023436
67,23,-0.0479719,-0.0189219
111,193,-0.0701247,0.0282211
9,182,-0.00170171,-0.0124096
179,138,-0.00040155,0.0333209
83,88,-0.0429665,-0.098889
216,148,-0.0322799,-0.0663035
139,142,-0.013122,-0.0934019
116,147,0.0789407,0.0631816
202,171,-0.0301088,0.0478941
212,77,0.130184,0.0197119
48,76,0.0460085,-0.0540498
183,119,0.09328,-0.00462459
105,44,-0.106806,-0.0300905
109,109,0.103544,-0.00576302
208,103,-0.0748018,-0.0866956
191,44,0.0430701,0.0623563
42,54,0.00451027,0.110423
99,7,0.0488141,0.0867897
79,62,-0.043241,-0.0309901
206,108,-0.07049,-0.00921533
52,54,0.0661245,-0.160927
218,175,-0.0975759,0.00802964
68,157,-0.018409,-0.0204501
20,110,0.0618868,0.022812
202,205,-0.0189007,0.03224
202,153,-0.0188296,0.0801781
190,178,-0.0427342,0.0368717
137,65,-0.0216606,-0.0248924
82,23,0.165988,-0.0677649
216,200,0.121402,-0.0415385
7,48,0.00608369,-0.0186623
96,69,-0.032684,-0.0729707
193,24,-0.050842,0.0207669
64,39,-0.0353743,-0.0354898
161,38,-0.0671178,0.0749183
34,103,0.0432411,0.124974
111,185,0.0020879,0.0565872
142,115,0.0168338,0.00478724
54,178,0.00691718,-0.0138874
17,207,0.0527917,-0.0138215
54,171,0.021766,0.0870024
165,139,-0.0801288,0.0736177
219,220,-0.0198081,0.0144507
56,0,-0.0495403,0.0665823
120,60,-0.00139231,-0.0441323
63,158,-0.0313009,-0.0442773
85,39,-0.00443526,0.0472323
185,30,-0.00150096,0.0104799
190,214,0.13538,0.0345838
79,52,-0.0843225,0.0596634
156,219,0.0140348,-0.0166396
115,31,-0.00932165,-0.102177
156,156,-0.0798553,0.0205992
79,112,-0.0190069,0.103592
0,83,0.0549346,-0.0394423
50,210,-0.0378891,0.0320487
216,182,0.080751,-0.00630787
99,146,-0.046227,0.00502288
166,176,-0.0143102,-0.00221968
168,100,0.0821836,0.0327998
92,180,0.0991008,-0.0199867
212,220,0.0593513,0.0345489
5,67,-0.0697971,0.00503829
70,145,-0.0041619,0.061513
88,72,0.0565219,-0.0573309
164,156,0.0343276,0.0966225
92,80,-0.0132306,-0.00590426
42,194,-0.0282567,-0.00578262
57,6,-0.0197241,-0.0561694
95,170,-0.100889,-0.00268579
216,83,-0.0755751,-0.0120649
112,20,-0.0776949,-0.053763
33,135,-0.05204,0.0092858
214,159,0.00869155,-0.0479395
96,57,-0.0128096,-0.0772289
88,5,0.0323698,0.00922717
135,211,0.117728,0.00599192
137,1,-0.0376007,0.0614592
120,2,-0.0196916,0.00223922
174,190,-0.0830368,0.0592075
107,186,-0.0669633,0.117221
36,107,0.0488243,-0.094328
123,179,0.0266314,0.0144233
143,145,-0.0840726,0.00266039
148,2,0.0161727,-0.0365753
152,30,-0.0711714,0.0828098
175,163,0.0601105,-0.00507174
37,99,-0.0901184,-0.151873
89,65,-0.125824,0.0842878
122,93,0.0307442,0.0203461
192,172,0.0129812,-0.0779348
125,191,0.0699307,0.0160858
8,22,-0.0656154,-0.00231602
220,169,0.0625408,-0.082642
194,18,0.00400367,-0.0158317
103,187,-0.0175528,0.0938169
102,14,-0.0192561,0.0235188
191,81,0.0655594,-0.152838
119,116,-0.0888624,-0.0186545
132,19,-0.0463453,-0.0431484
66,9,-0.0301974,-0.0246723
51,11,-0.0229414,0.0535554
22,158,-0.0270768,0.00884099
124,169,-0.00806013,-0.0594406
179,93,-0.09638,-0.112462
160,35,0.006928,-0.161736
76,220,-0.0548966,-0.0052418
33,6,0.080398,-0.107431
143,37,-0.0862551,-0.040527
114,159,-0.0914578,0.00401603
117,152,-0.0661633,0.0351338
210,96,-0.039821,-0.0270854
151,179,-0.00767445,-0.0101006
121,171,0.0415437,0.0287934
74,82,-0.0302088,0.0465193
67,153,-0.19962,-0.0684911
218,198,0.0541664,0.0556538
79,116,0.0860167,0.0727494
214,83,0.0355016,0.0517843
102,214,0.114697,-0.0902335
91,73,0.0430337,0.0667088
167,214,-0.0581473,-0.0487693
144,175,-0.0292932,0.00085616
49,183,0.00373181,0.0479583
176,72,-0.0305242,-0.10158
43,197,0.0295063,-0.0422355
29,75,0.0564246,-0.0178778
12,98,0.0396759,-0.062524
0,8,-0.0533266,0.00683661
27,88,-0.0439833,0.0518512
196,216,0.0109509,-0.0800255
12,102,0.0382666,0.0348723
200,194,0.00332954,-0.0153829
9,164,0.0495308,-0.0676422
172,33,0.0440273,-0.0557207
190,53,-0.0572955,-0.00920056
84,25,0.0485617,-0.0803693
12,187,0.0968313,0.040363
222,62,-0.064021,0.111465
131,60,0.0106853,0.0626325
119,52,0.101377,0.0490957
189,3,-0.019542,-0.01019
195,185,-0.0251742,-0.0763943
8,188,-0.110261,0.0615864
1,87,-0.0054131,-0.00966705
102,95,0.0137434,-0.0104741
34,169,0.0884205,0.0085793
93,-1,-0.0195038,0.0141724
59,55,-0.0677044,0.0745072
76,86,0.00397784,-0.0030618
136,195,0.0568185,-0.0175683
197,89,-0.0701368,-0.0578453
169,154,-0.063065,0.0502247
57,96,0.0573212,0.0294792
63,121,-0.00923268,0.0170032
178,77,-0.0798727,0.00661386
141,119,0.00372649,0.014216
201,204,-0.124271,0.0517734
177,168,-0.0439501,-0.0410367
142,87,0.119421,0.103822
143,113,-0.11388,0.0284988
148,162,-0.0555146,0.00932295
9,113,-0.052607,-0.00955701
108,53,-0.0473111,0.206427
202,4,-0.0296695,-0.00667122
193,203,0.0554776,0.0084057
1,4,-0.0152999,-0.00289228
65,204,-0.0255918,0.00760445
61,114,0.0397005,-0.0584613
192,5,-0.0177325,0.0219042
161,179,-0.0414679,0.0197727
74,44,0.021393,0.00354279
120,202,0.0188893,0.0304293
45,181,-0.0152834,-0.00851888
218,168,-0.108816,-0.107656
203,39,0.0640507,0.0834752
143,170,0.0478815,-0.0171199
6,160,0.0120289,-0.0776449
100,22,0.0691351,0.0105229
36,2,-0.0381304,-0.0612831
127,141,-0.0754875,0.00720345
154,184,-0.0274363,0.00845699
134,61,-0.0201272,0.0204856
37,177,0.0483573,0.0352851
139,17,-0.015217,-0.00102468
103,67,0.0448159,-0.0171442
43,95,-0.019475,0.0225311
149,38,-0.0757682,-0.0241163
106,21,-0.0114661,-0.0417267
98,122,-0.130345,-0.0472242
149,9,-0.058573,-0.0813553
177,79,-0.0387203,-0.097832
137,66,0.0188478,-0.07147
65,83,-0.027599,-0.0183705
210,91,0.00655911,-0.056773
218,88,0.0754601,-0.00818446
108,20,0.0502914,0.0385708
4,141,-0.124605,0.0516914
207,50,0.0878654,-0.0458241
110,88,0.0135328,-0.0293879
16,168,0.0773373,0.0120731
153,27,-0.0568471,-0.026994
86,109,0.00960548,0.00950187
8,48,0.158553,0.128787
95,93,0.0483888,-0.0236855
133,180,0.00137106,0.00122862
10,31,-0.0674077,0.0711592
18,43,0.0130153,0.018506
183,183,-0.00514757,0.0229905
36,113,0.00463979,0.106875
207,23,0.0472557,0.12978
149,92,-0.0511517,0.0193016
21,87,-0.0742829,0.0617603
82,216,0.0140899,0.00305737
28,106,-0.00714592,0.0158337
64,137,-0.0225898,0.0664688
197,201,0.0247896,-0.0304688
191,169,-0.0416544,-0.0189255
24,114,-0.0770171,-0.013033
27,223,0.0357214,-0.0552383
188,105,-0.0177785,-0.0903705
25,111,-0.00978567,0.0389616
35,143,0.0105538,0.0733045
118,67,-0.0778522,0.0631947
215,185,-0.0733789,0.0378429
11,190,-0.0194834,0.064442
15,74,0.0137045,0.0056192
95,51,-0.0173753,-0.0278965
177,90,-0.0246152,-0.0723201
10,21,-0.0671595,-0.0472159
94,57,-0.0169159,-0.0122134
104,138,0.00470431,-0.0207287
215,52,-0.0360456,0.00337891
89,109,0.026965,-0.00640824
60,135,-0.0178923,-0.015219
156,138,0.031166,0.0229951
138,26,-0.0752195,0.0685989
146,150,-0.0580887,0.0707045
218,11,-0.000377011,0.00503133
77,184,0.0240407,0.0615954
84,146,-0.00824201,0.00615281
143,120,0.0251901,0.0417941
47,179,0.0104548,0.115929
164,24,-0.0466972,-0.00576279
186,161,0.0356799,0.00630461
115,3,0.0711343,-0.0882968
60,188,-0.0496513,-0.065942
161,195,0.0484504,-0.0319488
86,71,0.0663232,0.0117233
212,164,0.121205,0.0280894
92,127,-0.0671321,0.0890853
68,52,0.0322345,-0.109721
112,44,-0.039192,0.0600436
181,154,-0.00868164,0.0352333
159,86,-0.109795,0.11812
100,164,0.0685112,-0.119223
154,12,-0.0252843,-0.0567067
58,45,0.000399153,0.0418805
73,194,-0.0598741,0.040057
85,80,0.0539417,-0.0183741
158,113,-0.0400357,-0.00964724
61,125,-0.0873455,0.0242564
182,42,-0.117704,0.0325459
192,34,-0.104507,0.132163
110,214,0.125908,0.0180387
33,173,-0.0652124,-0.0685195
200,141,0.0695196,0.0602619
192,171,0.0267079,0.00830913
194,86,-0.0380477,0.0121179
128,26,0.116817,-0.0314494
149,186,0.0175463,-0.0235365
209,219,-0.0284745,-0.0615764
14,33,-0.137129,0.0763642
194,66,-0.00883852,-0.0180655
145,59,-0.0139217,-0.0951973
212,151,-0.142702,-0.055178
205,84,0.0231649,-0.0364598
68,220,-0.0493921,-0.0152825
126,131,-0.0282237,-0.0143395
169,179,-0.0404921,0.100612
208,203,-0.021007,0.114629
67,34,0.0463772,-0.0677842
141,55,-0.0311705,0.0092072
66,55,-0.0474301,0.060657
37,160,0.0832117,0.00101988
123,76,0.05029,0.0672716
108,81,-0.0213928,0.0834144
216,122,0.0683617,0.0580053
45,162,-0.0693965,0.0368561
28,158,-0.00883606,-0.116005
179,6,0.00727937,-0.0834803
190,218,-0.0567912,0.041915
20,171,0.0616232,0.0295714
75,199,0.0104017,-0.0233781
123,116,0.101163,0.0956297
157,75,-0.0265932,-0.0222098
102,3,-0.0546619,0.105009
95,11,-0.00816016,-0.0677835
29,86,-0.0637995,-0.130555
149,40,0.0166359,0.00921576
81,163,0.068183,0.0241392
112,177,-0.0282113,0.0740923
46,115,0.0259769,0.122663
49,53,0.0813666,-0.00204706
124,166,-0.0614009,-0.077828
154,186,0.00090258,0.128927
11,189,0.0237316,0.0183553
123,170,0.02781,-0.0162851
205,138,0.0347543,-0.0125786
97,177,0.0222882,-0.0946176
155,169,-0.012292,-0.0160348
210,8,0.0177601,0.00266401
135,147,0.0584838,0.139616
105,29,-0.0391981,-0.00191714
30,69,-0.00719082,-0.0586475
207,217,-0.0758799,-0.0902406
161,55,0.0120623,0.0281816
116,53,0.0760452,-0.0302703
190,148,-0.0165516,-0.00688442
213,60,0.00699482,-0.0453353
28,21,-0.0431425,0.0131241
102,160,-0.00487152,-0.00120053
178,56,-0.0818896,0.0764016
129,91,0.0382886,-0.0738165
73,87,-0.0625481,0.0466278
13,60,0.0961443,-0.104803
108,147,0.078237,0.0259588
93,34,-0.0641836,0.090604
96,187,-0.0552871,0.0813979
165,107,0.0254314,0.142529
41,49,0.00977363,-0.0770958
88,184,0.00405372,0.0132823
197,173,0.0488154,-0.0123708
59,219,-0.0724389,-0.0600301
38,39,0.00724343,0.040712
106,179,0.0867725,0.0910448
206,72,0.0713873,-0.0913489
10,184,0.0289666,0.0400664
43,23,0.0398581,-0.0294564
181,49,0.00355834,-0.0101809
71,171,0.0304536,0.0396354
221,188,0.0603972,-0.0850265
148,75,-0.0576402,-0.0558715
222,199,0.0366038,0.00299025
202,31,0.0344283,0.0247806
113,163,0.0670272,-0.0643588
180,73,-0.016238,0.0498645
93,59,0.0457323,0.0478429
188,178,0.00193352,-0.00760888
57,207,-0.113791,-0.0727661
161,56,-0.00800728,-0.124617
43,39,0.0226568,0.00681604
77,96,-0.00710177,0.0635332
80,187,0.030382,-0.00883565
220,117,0.00712111,0.0267215
55,5,0.0747827,0.00213188
40,95,-0.0394913,-0.0340233
206,182,-0.00791777,-0.0189503
57,21,-0.0329918,-0.0279408
115,4,-0.0408989,0.0799904
57,209,0.0276594,0.022383
201,52,-0.0140453,-0.00383401
189,203,0.066292,-0.0390359
75,132,-0.107193,0.00766552
16,53,0.0271182,-0.0392882
14,69,-0.0392169,-0.0137133
143,7,-0.013234,-0.0760138
181,60,-0.113661,0.0230514
136,95,-0.0319383,0.000753721
112,37,-0.0534973,-0.0491563
71,148,0.0175375,-0.0747322
160,138,-0.0295937,-0.0566128
120,78,-0.0987572,0.0387479
204,174,-0.0225076,0.0528537
36,30,-0.00909079,0.0203676
145,211,0.0171478,-0.0433328
193,96,0.0696946,-0.00306439
20,142,-0.0707419,-0.0989789
67,52,-0.0789677,0.0355568
67,165,0.027564,-0.0450937
172,179,0.00253859,0.0190138
135,64,0.0044264,-0.00197837
2,50,0.0781982,-0.134822
129,222,0.04356,0.0633635
58,174,0.134679,-0.0160475
28,66,0.0130045,-0.00568499
98,179,-0.0334388,0.0716743
103,220,0.0212723,-0.0229847
221,3,0.00752518,-0.0393361
53,212,0.0361976,-0.0444301
36,99,-0.00181702,0.0627244
48,120,0.0250862,-0.00894904
154,117,0.0167604,0.107569
148,182,0.0508025,-0.016705
72,116,0.0434038,0.00117796
127,162,0.121124,0.0220394
61,99,-0.0254511,0.072827
30,27,0.116708,-0.0707158
109,129,0.120619,0.0933521
36,198,0.177758,0.109981
141,184,-0.00244035,0.0407344
105,163,-0.0536505,-0.0718206
107,108,-0.0309463,0.0925214
18,89,0.0772129,-0.0196317
164,4,-0.0209211,-0.0398129
197,35,0.0032358,0.00524085
89,53,0.0422598,-0.0274664
161,30,-0.0946305,-0.0127084
32,25,0.0819722,0.116746
219,23,0.00732426,0.11216
92,53,0.0784197,0.033303
127,117,0.0457878,-0.00672372
145,218,-0.00677658,-0.0635652
201,137,0.01431,0.0780107
14,207,-0.033952,0.0373522
148,209,0.0748257,-0.0263651
186,45,-0.0310798,0.0372798
4,40,0.124224,-0.0849563
158,60,0.0557869,0.0911201
26,56,-0.0500022,0.121001
17,46,0.00128414,-0.0565109
157,113,-0.0614218,-0.0497648
96,68,-0.00203948,0.107357
166,141,0.0548364,-0.0142754
43,53,0.0404761,0.0184526
137,38,0.0280332,0.0439991
123,150,0.0679924,-0.055956
185,142,0.0827386,-0.0096672
185,55,0.0179809,-0.0442287
81,131,-0.00247335,-0.00915928
174,35,-0.06445,0.0394351
13,199,-0.00444811,-0.0323823
10,2,-0.00515958,-0.00346193
83,167,0.0151162,-0.0435202
20,121,-0.00192845,-0.0563766
96,73,-0.0061505,0.0918915
167,44,0.145426,-0.0412661
182,134,-0.0229212,-0.0313247
55,194,0.0784872,0.0336127
116,99,-0.0059889,-0.0318054
196,64,-0.0356465,-0.0192591
74,98,-0.0593468,0.0770297
85,33,-0.090736,0.00862673
138,73,0.00483476,-0.053064
101,104,0.0175854,0.00540414
20,138,-0.00537483,0.0580732
11,212,0.0644429,0.0133511
186,13,0.0536862,-0.0627618
141,123,-0.0387181,-0.062618
212,202,-0.199198,-0.023298
13,93,0.00991506,0.0394535
152,92,-0.0106008,0.0136018
93,209,0.070001,-0.0813521
171,16,0.0233658,-0.0848036
139,95,0.0616465,0.0100935
194,107,0.0385084,-0.0082867
74,80,0.0330308,0.00773799
124,13,-0.0181597,-0.0876383
174,224,0,0
100,86,-0.00822718,-0.0164868
3,117,0.0322097,-0.0509723
167,95,0.0651744,0.0434761
157,140,-0.0443354,-0.0220942
98,12,0.0373256,0.112213
155,64,0.00500989,-0.0100302
47,155,-0.0691417,0.0331077
94,79,0.0539769,-0.0242774
80,93,-0.151242,0.00529459
185,205,0.0346784,-0.0191043
127,198,-0.0121956,-0.0277267
196,133,-0.0532327,-0.00460768
89,69,-0.00117995,0.0596771
1,123,-0.0395031,0.0541943
175,74,0.0130241,-0.0680139
131,173,-0.0389616,-0.0171542
24,82,-0.0384959,0.0479239
195,167,-0.0767909,0.00168138
2,146,0.144644,-0.0199658
125,198,0.0548541,-0.0384024
131,118,0.0545527,0.0270672
190,161,-0.118218,-0.0653354
32,142,0.0278871,0.0734832
138,179,-0.0198495,0.0560231
197,75,-0.187039,-0.0475629
211,207,-0.11003,-0.00771817
132,52,0.0654506,0.0644032
68,208,-0.09227,0.104641
141,86,-0.037624,0.0358599
46,12,0.0109782,-0.0460802
45,180,-0.0377962,0.0468928
219,92,-0.0359665,-0.0189408
178,223,0.0885621,-0.00340882
42,167,0.0377612,-0.0051364
97,151,0.0890083,0.0368038
39,212,-0.0463556,0.000721253
142,139,-0.0113653,0.0388647
40,133,-0.106045,0.053294
193,10,0.0279845,0.0286976
24,124,0.0126073,0.0597779
115,89,0.0118908,-0.0260042
222,25,-0.0795723,0.0457881
18,83,0.0355365,-0.0076011
29,100,-0.0203305,-0.0547948
13,117,0.00193363,0.074399
46,45,-0.100977,0.00780057
167,137,-0.0916058,0.0525453
117,199,-0.0124608,0.0620222
166,28,0.0774928,-0.0434477
107,163,0.00781624,-0.0538168
73,114,0.099443,-0.0325186
154,82,0.103095,-0.0932723
32,210,0.0842646,0.0563136
180,82,0.0190056,0.00333174
20,212,-0.00777544,0.0877771
208,94,-0.0639737,-0.022044
28,170,-0.0115108,0.0726441
69,218,-0.10323,0.0215153
70,196,0.0532944,0.0281705
184,120,-0.0372127,0.04169
140,181,0.100837,0.0114204
78,130,0.0878512,0.0270917
33,59,-0.0796012,-0.019604
219,108,0.0635195,-0.0441349
173,170,-0.00146712,0.0491675
183,134,0.0776601,-0.00369116
87,201,0.046488,0.0176423
159,83,-0.0556667,-0.0367803
102,44,-0.00686715,0.0540946
184,159,-0.0258513,-0.00586801
42,154,-0.12204,-0.0128651
154,7,0.0585151,-0.0323577
121,202,0.0114797,0.0241652
13,121,-0.0467004,-0.0158644
144,63,0.0870622,0.00116404
83,135,-0.0942244,0.0163623
55,85,-0.0174531,-0.015773
151,223,0.0704367,0.0635269
169,199,-0.0351421,-0.0155824
69,26,-0.0545065,0.00719278
40,102,0.122386,-0.0420531
12,155,0.0496003,-0.0168513
153,55,0.12866,0.0377197
9,79,0.0683915,0.0384292
44,151,0.0125452,0.0241924
219,150,0.0199121,-0.0407978
170,139,-0.0190291,0.0703731
20,76,-0.0278971,0.0877924
74,220,-0.0441186,0.0404371
62,97,-0.00449214,-0.0179786
151,145,0.0654447,0.06305
92,172,-0.077933,-0.0393506
46,157,0.0481853,0.0848715
210,44,0.0508358,0.0394634
79,64,0.00471934,-0.050904
174,181,-0.00995274,0.0866782
163,25,-0.0917763,-0.0337226
19,123,0.0169522,0.108019
66,49,-0.0525297,0.0567271
209,61,-0.0304135,-0.0257532
17,74,0.0382234,0.0182072
45,172,0.0310965,-0.0087314
165,113,-0.0607445,0.0554434
169,106,0.0513863,0.0324912
33,10,-0.00901671,0.00472504
37,144,-0.0801804,0.0782412
207,148,0.00512687,-0.0515123
49,110,-0.0107509,0.0270269
136,21,-0.0259163,-0.0605422
199,185,0.130666,0.00247282
71,78,0.0221177,-0.0734067
221,77,-0.0608124,-0.0262765
92,101,-0.0567812,-0.00867738
178,27,-0.00399752,0.0368486
189,106,0.0616318,-0.134596
124,154,0.0060019,-0.0539164
38,87,0.0352961,-0.0373583
118,102,-0.0124265,0.00547193
210,216,0.0216538,0.000587608
36,58,-0.0464757,0.0228554
181,83,-0.0801271,0.0700196
6,45,0.11024,-0.0415113
188,186,0.115686,0.0480601
11,48,-0.037259,0.00607288
58,120,-0.0445235,-0.0384548
54,17,-0.0474671,-0.0192372
186,194,-0.0928745,0.00648697
65,4,-0.0792563,-0.0429244
14,112,0.0132897,0.0579557
180,173,-0.0590126,-0.0516331
202,120,0.0160018,0.0379882
